t,o,h,l,c,v
1729256400,2615.85,2634.4,2610.9,2627.05,2146584
1729260000,2627.15,2645,2616.85,2640.7,2975620
1729263600,2640.85,2661.9,2635.95,2651.65,2112809
1729267200,2651.65,2655.75,2628.3,2650.3,2059589
1729270800,2650.25,2654.6,2637.65,2645.5,531462
1729274400,2645.55,2674.8,2640.05,2662.65,1030128
1729278000,2662.55,2666.65,2647.45,2650.05,566849
1729281600,2650.1,2650.8,2640.05,2642.1,416520
1729285200,2641.95,2647.15,2635.5,2641.45,270511
1729288800,2641.4,2641.75,2632.2,2635.55,521127
1729292400,2635.55,2643.6,2635.2,2641.4,301807
1729296000,2641.4,2642.3,2635,2638.6,328180
1729299600,2638.4,2645.25,2634.4,2635.25,557401
1729303200,2635.3,2647.15,2634.35,2645.95,435763
1729306800,2645.9,2662.95,2644.7,2645.5,1148716
1729310400,2645.5,2650.05,2640,2640,462235
1729314000,2640,2647.1,2640,2646.35,261195
1729317600,2646.3,2646.6,2641.4,2643.25,203514
1729321200,2643.4,2644.25,2637,2640.5,454269
1729324800,2640.5,2647,2640.5,2644.95,215509
1729328400,2644.85,2647.75,2643.45,2645.4,166967
1729332000,2645.3,2645.95,2638.8,2639.15,250498
1729335600,2639.15,2643.7,2630.35,2630.65,688220
1729339200,2630.65,2640.75,2630.3,2639.2,425958
1729342800,2639.35,2639.45,2634.45,2635.45,182451
1729346400,2635.5,2651,2635.45,2648.95,703260
1729350000,2649,2653.45,2640,2644.45,1047806
1729353600,2644.45,2645.05,2636,2636.4,471380
1729357200,2636.45,2643.65,2636.25,2640.6,240597
1729360800,2640.45,2644.4,2637.75,2641.25,155208
1729364400,2641.15,2645.75,2637.65,2640.4,154718
1729368000,2640.45,2648.1,2639.95,2643.7,141694
1729371600,2643.7,2648.9,2641.3,2642.2,105328
1729375200,2642.2,2652.35,2640,2649.55,312236
1729378800,2649.5,2654.45,2646.2,2647.1,243171
1729382400,2647.15,2652.3,2640.3,2641.55,285792
1729386000,2641.8,2642.9,2637.4,2638.95,259065
1729389600,2638.95,2644.95,2635.3,2638.25,320865
1729393200,2638.3,2641.15,2634.75,2639.55,320025
1729396800,2639.55,2646,2637.7,2641.05,282591
1729400400,2640.95,2645.4,2639,2639.5,193749
1729404000,2639.5,2651.3,2637.35,2649.65,515161
1729407600,2649.55,2649.75,2643.55,2645.15,251020
1729411200,2645.15,2650.5,2642.1,2645.4,325397
1729414800,2645.4,2648.65,2642.55,2647.45,266260
1729418400,2647.5,2649.6,2644.8,2645,151657
1729422000,2644.85,2649.5,2644.8,2648.15,89054
1729425600,2648.3,2653.95,2642.5,2643.45,632784
1729429200,2643.45,2660.2,2640.35,2659.45,985055
1729432800,2659.45,2719.35,2659.45,2709.3,4445004
